0.92307692 1.64102564 0.71751300
0.92307692 1.69230769 0.69192255
0.92307692 1.74358974 0.66436360
0.92307692 1.79487179 0.63483616
0.92307692 1.84615385 0.60334022
0.92307692 1.89743590 0.56987578
0.92307692 1.94871795 0.53444285
0.92307692 2.00000000 0.49704142
nan nan nan
0.97435897 0.00000000 0.49967127
0.97435897 0.05128205 0.53713840
0.97435897 0.10256410 0.57263358
0.97435897 0.15384615 0.60615680
0.97435897 0.20512821 0.63770807
0.97435897 0.25641026 0.66728739
0.97435897 0.30769231 0.69489475
0.97435897 0.35897436 0.72053015
0.97435897 0.41025641 0.74419361
0.97435897 0.46153846 0.76588510
